order_id,customer_id,customer_name,email,phone,city,state,country,product_id,product_name,category,quantity,unit_price,discount,total_amount,payment_method,order_status,order_date,shipping_address,delivery_days
ORD006839,CUST8204,Ryan Evans,sromero@hotmail.com,+1-522-105-0435,Port Wanda,Delaware,Estonia,PROD694,World Table,Toys,2,6377.51,0.3,8928.51,Net Banking,Processing,2024-10-04,"360 Jaime Causeway Suite 938, Sarahport, NV 55578",5
ORD006840,CUST9613,Michael Burke,erinholt@yahoo.com,(287)917-1058,Port Michael,Texas,Gambia,PROD945,Decide Phone,Home & Kitchen,3,19115.46,0.26,42436.32,UPI,Cancelled,2024-04-17,"8309 Brandon Street Suite 762, Clarkchester, OR 78353",8
ORD006841,CUST3721,Charles Hart,seanwyatt@perkins.com,458.734.3985x62620,New Robert,Wyoming,Montserrat,PROD661,Stage Laptop,Beauty,2,3441.53,0.36,4405.16,Cash on Delivery,Delivered,2024-04-10,"041 Carter Springs Apt. 175, Port Antonio, MA 36267",7
ORD006842,CUST3910,Melissa Frazier,hicksrobert@herrera.com,190-545-2727,Maldonadoton,Maryland,Macao,PROD647,Blood Table,Home & Kitchen,3,30037.74,0.22,70288.31,UPI,Delivered,2024-07-25,"394 Krista Neck Apt. 563, Boyerberg, TX 35380",4
ORD006843,CUST9333,Erik Wilkerson,nsilva@johnson-brady.com,110-665-9020x34720,East Johnchester,California,Iraq,PROD319,Of Table,Fashion,2,42228.75,0.31,58275.67,Debit Card,Delivered,2024-05-11,"402 Bell Spring Suite 161, West Autumn, DE 24612",3
ORD006844,CUST6934,Meghan Robinson,shannondunn@yahoo.com,(111)546-2481x37368,East Nicholas,Illinois,Philippines,PROD723,Tax Table,Grocery,2,2414.95,0.21,3815.62,UPI,Cancelled,2024-01-20,"6522 Anne Court, Youngmouth, OK 78952",9
ORD006845,CUST4326,Michael Harrington,rodriguezjason@hernandez-lopez.net,781.126.4417x55479,Danielburgh,North Carolina,Philippines,PROD343,Always Watch,Beauty,5,24378.15,0.39,74353.36,UPI,Shipped,2024-05-30,"25014 Denise Crossing, New Crystal, ND 16036",8
ORD006846,CUST7012,Elizabeth Collins,laurajohnson@hotmail.com,409.014.3567,Amyborough,Missouri,Dominican Republic,PROD609,Still Watch,Electronics,1,19707.43,0.04,18919.13,Cash on Delivery,Returned,2024-07-30,"58335 White Courts, North Heatherhaven, AR 20220",2
ORD006847,CUST4046,Charles Zamora,hford@hotmail.com,(026)208-5090x03015,Walkerton,New Hampshire,Svalbard & Jan Mayen Islands,PROD259,Piece Laptop,Electronics,3,47657.92,0.07,132965.6,UPI,Processing,2024-09-23,"01715 Nguyen Inlet, Watersview, IA 24871",2
ORD006848,CUST6413,Suzanne Cook,acaldwell@mendez.biz,+1-683-076-4255x077,Audreyland,Maine,Slovenia,PROD815,Movement Shoes,Home & Kitchen,1,43088.93,0.26,31885.81,Debit Card,Shipped,2024-06-17,"514 Jessica Field Suite 776, Port Desireeport, TN 34495",7
ORD006849,CUST5394,Katelyn Day,maria57@boyd-mills.com,002-823-7499,Ericksonchester,Wisconsin,Peru,PROD808,Leg Phone,Sports,5,33519.92,0.31,115643.72,Net Banking,Returned,2024-02-17,"86389 Christopher Fall, Port Janet, OR 37960",3
ORD006850,CUST9378,Autumn Orr,enelson@phillips-rodriguez.com,292-693-6998,New Jackbury,Indiana,Benin,PROD936,Kind Bag,Toys,1,41706.32,0.09,37952.75,Debit Card,Delivered,2025-01-05,"10229 Pamela Forest Apt. 507, Lake Saraton, AL 80370",10
ORD006851,CUST5994,Anthony Bell,fwilson@gmail.com,872.976.5768x22748,Port Brittany,Delaware,Northern Mariana Islands,PROD664,Will Bag,Home & Kitchen,2,15272.82,0.26,22603.77,Credit Card,Shipped,2024-06-01,"38075 Rojas Groves, Sandraville, AL 88893",6
ORD006852,CUST3050,Michelle Mcdowell,timothypowell@rosario.com,339.746.4475x1947,South Michaelborough,Florida,Eritrea,PROD475,Meet Shoes,Sports,4,33606.82,0.24,102164.73,Cash on Delivery,Delivered,2024-11-09,"5446 Renee Trafficway Apt. 425, East Jasonburgh, AR 27381",10
ORD006853,CUST6389,Richard Moreno,stevecarpenter@anderson.com,+1-687-765-2990x8326,Michaelfort,Oregon,Nauru,PROD287,Seven Watch,Grocery,2,1072.72,0.33,1437.44,Cash on Delivery,Delivered,2024-07-03,"3932 Daniel Corners Apt. 725, Michelletown, TN 89901",10
ORD006854,CUST8108,Lisa Clarke,christopherjohnson@walker.info,2748189174,Gordonchester,Idaho,Cook Islands,PROD967,Particularly Watch,Toys,4,33231.57,0.29,94377.66,Net Banking,Cancelled,2024-10-11,"1176 Braun Summit Suite 123, North Jose, WA 81554",3
ORD006855,CUST9099,Diane Martin,qbell@contreras-long.org,601-662-7089x2599,Romeroview,Oklahoma,Falkland Islands (Malvinas),PROD181,Standard Bag,Sports,1,20485.29,0.04,19665.88,Cash on Delivery,Shipped,2024-03-01,"9518 Romero Lodge, Hodgesfurt, UT 25637",9
ORD006856,CUST5652,Kim Curry,smithchristopher@gmail.com,075-194-1871x403,North Jamesmouth,Maryland,Antarctica (the territory South of 60 deg S),PROD792,Me Phone,Electronics,5,9833.13,0.39,29991.05,Credit Card,Shipped,2024-04-29,"508 Stephanie Knoll, East Kennethview, VT 99113",1
ORD006857,CUST9650,Austin Meadows,hnelson@zuniga.info,833.436.2451x076,Jotown,Arkansas,Papua New Guinea,PROD834,Ball Watch,Grocery,4,30632.47,0.17,101699.8,Cash on Delivery,Processing,2024-06-12,"0186 Clark Overpass, New Hannah, WI 27811",2
ORD006858,CUST1779,Diana Chan,lauren38@yahoo.com,001-337-403-5952x69588,Gordonbury,North Carolina,Angola,PROD993,Very Bag,Sports,1,26040.6,0.17,21613.7,UPI,Processing,2024-09-14,"314 Anthony Meadow, Julieside, KY 42343",5
ORD006859,CUST2455,Jason Robbins,lambertjennifer@hotmail.com,001-053-734-2722,South Zacharyport,Texas,Antarctica (the territory South of 60 deg S),PROD887,Use Shoes,Books,5,2945.48,0.12,12960.11,Debit Card,Delivered,2024-03-27,"000 Contreras Mountains, Sabrinaburgh, WY 72839",2
ORD006860,CUST3656,Kristen West,joshuaray@hodge-brown.org,001-051-704-3108x07182,North Christine,Georgia,Bosnia and Herzegovina,PROD266,And Laptop,Toys,4,36097.81,0.25,108293.43,Debit Card,Shipped,2025-04-02,"8044 Angela Glens, Sanfordton, ND 47822",9
ORD006861,CUST9176,Barbara Castro,lburke@yahoo.com,077-261-2897x31311,Huertahaven,West Virginia,Congo,PROD330,Inside Shoes,Fashion,3,42873.83,0.09,117045.56,UPI,Returned,2025-02-27,"772 Brown Lake, Port Jose, UT 82427",2
ORD006862,CUST5804,David Smith,kevinlevine@hotmail.com,661.271.3972x68880,Thomasport,Nevada,Malta,PROD412,Kitchen Watch,Fashion,1,19911.03,0.34,13141.28,Debit Card,Shipped,2025-02-14,"86664 Campbell Point, Kelleyville, MO 09177",4
ORD006863,CUST4324,Lori Love,zholloway@yahoo.com,432-065-9966x06399,Ashleyport,Florida,Eritrea,PROD912,Note Watch,Fashion,5,45946.39,0.05,218245.35,Debit Card,Processing,2024-01-15,"50425 Corey Road Suite 024, West Jessica, WI 54110",1
ORD006864,CUST4630,Brittney Clark,karen87@yahoo.com,637.159.7453x20007,South Brandon,Montana,Costa Rica,PROD514,Listen Watch,Home & Kitchen,5,30620.07,0.39,93391.21,UPI,Returned,2024-03-19,"0531 Gary Heights Suite 791, Alyssafort, OR 83373",5
ORD006865,CUST8317,Scott Gomez,steven99@hotmail.com,087-071-6142x05026,Ericville,Ohio,Argentina,PROD433,Today Phone,Sports,1,6265.03,0.31,4322.87,Debit Card,Processing,2024-01-23,"15613 Jessica Extension, South Cassidy, DE 48879",3
ORD006866,CUST6922,Anthony Berry,djensen@hernandez.biz,(541)693-6294x0759,North Jamesview,Kansas,Libyan Arab Jamahiriya,PROD918,Everybody Table,Toys,3,47190.26,0.33,94852.42,Debit Card,Processing,2024-02-14,"243 Gonzales Forest, Lake Julia, KY 93443",1
ORD006867,CUST2004,William Fisher,rbates@hotmail.com,(740)583-5608x2431,South Ryan,Arkansas,San Marino,PROD207,Century Shoes,Toys,5,9050.33,0.09,41179.0,UPI,Processing,2024-02-20,"735 Clark Pike Apt. 711, Olsonfort, ND 83503",4
ORD006868,CUST8382,Julia Bowman,dcampbell@gmail.com,2012209330,South Katiefort,Delaware,Thailand,PROD783,World Laptop,Electronics,3,25579.07,0.34,50646.56,Debit Card,Delivered,2024-04-26,"56077 Wilson Point, Yolandamouth, NH 02852",3
ORD006869,CUST4935,Timothy Pearson,qoconnor@nichols.com,+1-886-673-3248x23058,Port Kristinhaven,Missouri,Cote d'Ivoire,PROD419,Explain Watch,Toys,4,41966.97,0.4,100720.73,Debit Card,Returned,2024-11-19,"9837 White Loaf Apt. 768, East Crystal, ME 27018",5
ORD006870,CUST6930,Stephanie Hill,xmccormick@gmail.com,001-066-971-7705x70949,Millerville,West Virginia,Peru,PROD372,Task Watch,Electronics,5,21805.74,0.08,100306.4,Credit Card,Shipped,2024-02-22,"332 Brittany Neck Suite 573, Kathleenfurt, NC 11544",7
ORD006871,CUST7533,James Whitehead,jodicarlson@yahoo.com,+1-093-836-3307x37366,New Stephaniefort,Oklahoma,Zimbabwe,PROD834,Here Table,Fashion,4,43487.38,0.14,149596.59,Credit Card,Shipped,2024-01-26,"1735 Charles Drives, North Bradberg, CO 17678",4
ORD006872,CUST4577,Keith Rodriguez,michael97@griffith.com,219-000-7078x841,Coxshire,Georgia,Papua New Guinea,PROD799,We Laptop,Fashion,5,29976.26,0.19,121403.85,Credit Card,Processing,2025-03-09,"543 Stephenson Dam, New Heather, NV 21144",5
ORD006873,CUST6373,Marie Williams,fclark@hotmail.com,656.368.6694x9167,Keithport,Missouri,Morocco,PROD297,Us Table,Toys,5,4963.26,0.13,21590.18,Cash on Delivery,Cancelled,2024-11-17,"70660 Brandon Falls Suite 343, West Shirley, MS 37209",6
ORD006874,CUST2642,Melissa Norris,mwashington@gmail.com,+1-540-513-3127x944,Kevinfurt,New York,Ireland,PROD518,Official Bag,Grocery,3,42686.17,0.15,108849.73,Net Banking,Returned,2024-07-12,"USS Hall, FPO AP 54575",9
ORD006875,CUST5768,Katherine Brown,kimpatton@yahoo.com,(077)498-7489x0441,Santanahaven,Louisiana,Peru,PROD883,Would Phone,Home & Kitchen,2,6469.05,0.12,11385.53,Cash on Delivery,Shipped,2024-07-17,"355 Mccormick Isle, Jacobton, KY 17047",3
ORD006876,CUST1816,Deborah Tate,hollandteresa@yang.net,3075913199,Jacquelineberg,Washington,Spain,PROD684,Modern Phone,Books,3,29709.12,0.3,62389.15,Credit Card,Cancelled,2024-01-04,"5169 Mclaughlin Hollow Apt. 217, West Christopher, FL 31498",7
ORD006877,CUST8828,Christy Mccarthy,megan94@gmail.com,478-913-9380x63778,Lake Robert,Oklahoma,Cambodia,PROD932,Car Shoes,Toys,5,22894.63,0.29,81275.94,Credit Card,Cancelled,2024-09-16,"25356 Robert Estates, Milesburgh, CO 97733",5
ORD006878,CUST8225,Robert Armstrong,brentalexander@carter.info,+1-357-175-0982x403,Lake Antonio,North Dakota,Belarus,PROD107,Do Watch,Electronics,1,33471.78,0.12,29455.17,Net Banking,Shipped,2025-05-14,"665 Mitchell Curve, North Rebeccabury, PA 70947",5
ORD006879,CUST2681,Ashlee White MD,coleamy@martinez.com,834.287.9297x778,East Robert,South Dakota,Guernsey,PROD248,Whose Laptop,Beauty,4,19987.03,0.13,69554.86,Cash on Delivery,Cancelled,2024-07-18,"0889 Mary Road Suite 671, Simpsonland, NM 29338",5
ORD006880,CUST3627,Jamie Chung,drakekatelyn@yahoo.com,+1-475-408-2144x61902,East Marc,Colorado,Congo,PROD343,Sit Table,Sports,2,13603.43,0.15,23125.83,Debit Card,Cancelled,2024-03-15,"2661 Hernandez Trace Apt. 934, Monicahaven, HI 46396",2
ORD006881,CUST4009,Shannon Nichols,katie66@yahoo.com,(719)551-8023,Davismouth,Kansas,Luxembourg,PROD243,School Table,Beauty,4,40142.27,0.16,134878.03,Debit Card,Returned,2025-05-03,"200 Wilson Manor, New Loriport, WV 84947",10
ORD006882,CUST6187,Devin Walsh,robertbooth@williams.com,054-638-7613x610,New Melissamouth,Wisconsin,Israel,PROD311,Half Shoes,Grocery,5,38749.16,0.08,178246.14,Cash on Delivery,Shipped,2025-05-11,"80528 Laura Views, Lamside, ME 11215",2
ORD006883,CUST4656,Timothy Blevins,hlevy@jordan.com,047-897-3359,Brianland,Louisiana,Spain,PROD447,Outside Watch,Grocery,2,15378.02,0.08,28295.56,Net Banking,Cancelled,2024-05-28,"96031 Joann Loaf, Morganport, NJ 71804",10
ORD006884,CUST6720,Bryan Obrien,michaelosborn@gmail.com,+1-356-221-8596x694,Hectorport,New Mexico,United Kingdom,PROD388,Standard Table,Sports,1,47376.59,0.1,42638.93,Net Banking,Processing,2024-01-02,"USS Rice, FPO AE 33674",2
ORD006885,CUST8213,David Nguyen,wbecker@williams.com,+1-233-431-9702x740,East Lindseyfurt,Maryland,Bahamas,PROD593,Long Phone,Toys,1,26296.14,0.15,22351.72,Debit Card,Processing,2024-07-31,"23609 Herrera Expressway, Jonesville, UT 03534",4
ORD006886,CUST3504,Frank Smith,brooksandrea@gmail.com,(837)711-6136x035,Lake Charleston,Pennsylvania,Gibraltar,PROD763,Family Laptop,Beauty,1,19320.87,0.19,15649.9,UPI,Shipped,2025-01-08,"895 David Valleys Suite 724, Carlburgh, ND 32978",9
ORD006887,CUST5843,Daniel Miller,donald05@gmail.com,690-487-9762x702,New Hollyberg,Oklahoma,Faroe Islands,PROD573,For Bag,Sports,1,9742.21,0.09,8865.41,Cash on Delivery,Shipped,2025-01-16,"Unit 1056 Box 1054, DPO AE 94049",10
ORD006888,CUST7962,Dawn James,zholmes@gmail.com,(382)509-6438x0805,Port Hannahfurt,Oklahoma,Central African Republic,PROD274,Report Bag,Grocery,3,7745.97,0.11,20681.74,Debit Card,Processing,2024-07-14,"7367 Vasquez Shores, Briggsshire, MS 00787",3
ORD006889,CUST4991,Amy Lewis,morganveronica@russo-williams.com,230.169.2765x6241,Port Robert,Minnesota,Myanmar,PROD320,Power Table,Electronics,3,27999.07,0.36,53758.21,UPI,Processing,2024-07-24,"73455 Scott Road Apt. 077, New Richard, IN 07404",8
ORD006890,CUST9213,Angela Smith,burnsshelly@mata.com,(977)127-9637x963,Nicholsside,Florida,Sri Lanka,PROD284,Card Shoes,Home & Kitchen,4,44129.9,0.4,105911.76,Net Banking,Shipped,2024-01-12,"42258 Buck Vista, Rollinshaven, ID 64234",10
ORD006891,CUST1678,Katie Morris,jamesgarcia@hotmail.com,345-327-0036x301,Port Amyhaven,Arkansas,Netherlands,PROD904,Nor Watch,Home & Kitchen,1,29670.81,0.03,28780.69,UPI,Processing,2024-04-23,"1611 Michelle View Apt. 096, Ryanshire, AK 27977",6
ORD006892,CUST9485,James Cox,pduncan@yahoo.com,001-381-081-9399x46879,Keithton,Alaska,United Arab Emirates,PROD222,Fire Table,Sports,2,11674.42,0.28,16811.16,Cash on Delivery,Processing,2025-04-11,"879 Miles Tunnel, Michealville, ND 18028",9
ORD006893,CUST5120,Michael Robbins,ggolden@hotmail.com,593.419.3143x008,Jessicaberg,Utah,Guatemala,PROD358,Lead Phone,Fashion,5,9231.75,0.33,30926.36,Cash on Delivery,Processing,2025-04-16,"181 Choi Courts, Port Michael, AK 93522",8
ORD006894,CUST5402,Jason Adams,samuelcompton@yahoo.com,(977)699-1813x6237,Goldenburgh,Florida,Christmas Island,PROD963,Certainly Table,Books,5,44847.56,0.04,215268.29,Net Banking,Returned,2024-10-15,"26601 Vaughan Courts, South Ashley, NY 44292",8
ORD006895,CUST6863,Jeffrey Green,connor19@yahoo.com,113-674-9859x1892,Suzannemouth,Massachusetts,Iran,PROD117,Site Bag,Grocery,4,23972.67,0.38,59452.22,Debit Card,Cancelled,2024-11-01,"820 Sara Brooks Apt. 283, Port Jessicaborough, WV 55777",5
ORD006896,CUST8196,Russell Haynes,shafferbarbara@edwards.com,660.348.5858x05115,Allisonstad,Washington,Saint Helena,PROD220,Too Phone,Electronics,3,28688.98,0.19,69714.22,Credit Card,Processing,2025-01-03,"074 Shelley Meadows Suite 733, Lake Paulside, TN 68943",4
ORD006897,CUST8607,Matthew Robinson,donaldodonnell@alvarado.info,+1-526-013-3866,Lake Victor,Maryland,Botswana,PROD599,There Table,Fashion,2,10614.23,0.12,18681.04,Cash on Delivery,Returned,2024-04-04,"45575 Holly Way Suite 796, Port Hannah, VA 57228",5
ORD006898,CUST7562,Julie Miller,amber93@yahoo.com,(620)024-7308x47541,Port Andrew,Arizona,Burkina Faso,PROD798,Author Table,Home & Kitchen,2,31894.76,0.23,49117.93,Net Banking,Delivered,2024-12-05,"1432 Christopher Ferry Apt. 647, West Derrickberg, OK 60033",9
ORD006899,CUST3760,Carly Douglas,fsanchez@yahoo.com,604-636-7352x3672,Reginaton,Indiana,Malawi,PROD103,Serve Laptop,Electronics,2,25343.08,0.28,36494.04,Net Banking,Processing,2024-06-30,"30512 Roy Key, Johnsonfurt, FL 93715",10
ORD006900,CUST1760,David Harris,ruizryan@smith.net,(466)504-3688x67616,Port Victorialand,South Dakota,United Kingdom,PROD881,Difference Bag,Beauty,5,12163.9,0.08,55953.94,Debit Card,Delivered,2025-01-13,"Unit 2809 Box 7055, DPO AE 84158",3
ORD006901,CUST3208,Sharon Knox,ereynolds@henry-cruz.biz,001-849-085-3053x81318,South Jasmineberg,Kansas,United States of America,PROD203,Animal Watch,Home & Kitchen,2,20245.14,0.17,33606.93,Net Banking,Processing,2025-05-11,"17466 Johnson Forge Apt. 935, Port Ellenburgh, SD 41772",7
ORD006902,CUST3943,Tammy Watkins,bryanfreeman@hotmail.com,001-041-369-5104x6915,Mcknightmouth,New Hampshire,Ghana,PROD923,More Phone,Grocery,5,28899.43,0.33,96813.09,UPI,Delivered,2024-04-14,"3001 Kelley Port Apt. 984, Kathrynmouth, NE 92425",9
ORD006903,CUST1267,William Osborne,eric18@arnold.biz,+1-538-498-4331,New Stevenmouth,Kentucky,Norway,PROD181,Skill Bag,Books,5,43373.33,0.4,130119.99,UPI,Delivered,2024-11-13,"4758 Gregory Port Apt. 009, Lake Ian, AR 27730",8
ORD006904,CUST8926,Mary Hart,melissamolina@wright-stuart.com,388-684-3946,Madisonport,Nevada,Czech Republic,PROD135,Various Laptop,Sports,3,21740.77,0.28,46960.06,Cash on Delivery,Processing,2024-06-02,"78836 Eric Oval, North Dianaport, NJ 62724",10
ORD006905,CUST2994,Deborah Henson,brittanysnyder@ross.info,854.680.9241x30286,Lake Aaron,Kansas,Pitcairn Islands,PROD594,Certainly Bag,Toys,1,31165.17,0.29,22127.27,Net Banking,Returned,2024-02-10,"32726 Alexander Via Suite 178, Port Ryan, PA 18152",7
ORD006906,CUST3998,Mark Jones,ianking@johnson-reyes.com,(944)293-6137,Port Biancahaven,Wyoming,Hungary,PROD727,Word Laptop,Sports,3,47112.29,0.38,87628.86,UPI,Delivered,2024-04-04,"44552 Thomas Forges, Robertston, DE 33942",6
ORD006907,CUST7059,Andrea Anderson,hball@sparks.info,+1-693-406-7380x67822,Ashleyview,Virginia,Israel,PROD655,Head Table,Home & Kitchen,1,37389.24,0.17,31033.07,UPI,Processing,2024-05-15,"581 Kendra Run, Stanleymouth, WY 82435",6
ORD006908,CUST7122,Emily Sims,santosdustin@gmail.com,544-950-7706x228,New Elizabeth,Arkansas,Turkey,PROD540,Common Table,Grocery,5,12632.66,0.31,43582.68,UPI,Delivered,2024-09-07,"83961 Jones Inlet Suite 846, Ethanmouth, AK 46027",6
ORD006909,CUST1475,Jessica Kelley,jill08@glover-melendez.com,9015656326,New Rodneyberg,Tennessee,Saint Lucia,PROD265,According Shoes,Sports,1,15205.47,0.21,12012.32,Cash on Delivery,Cancelled,2025-05-02,"Unit 6166 Box 4460, DPO AA 65597",5
ORD006910,CUST9890,William Parker,jasonlong@gmail.com,(609)350-0426,West Scott,Arkansas,Israel,PROD260,Price Laptop,Grocery,3,49834.22,0.17,124087.21,Cash on Delivery,Cancelled,2024-04-05,"3250 Ramsey Loaf, Rebeccamouth, TN 77370",3
ORD006911,CUST7625,Jeffrey Rivera,eric30@schultz.org,640.220.5068x5728,South Samuel,West Virginia,Slovakia (Slovak Republic),PROD767,Key Watch,Toys,4,42207.03,0.13,146880.46,Credit Card,Cancelled,2024-09-10,"9158 Stephen Keys Suite 876, New Tiffany, VT 44514",4
ORD006912,CUST1072,Michelle Harrell,pattersonnathaniel@blake-green.com,8669804564,North Joshuaton,Virginia,Wallis and Futuna,PROD475,Fact Table,Toys,1,13626.36,0.03,13217.57,Debit Card,Processing,2024-07-11,"970 Chapman Spurs, Hectorberg, ME 27372",10
ORD006913,CUST4662,Michael Holt,vhill@estes.com,(293)862-9438x852,Martinezhaven,Oklahoma,Central African Republic,PROD584,Bill Table,Fashion,2,28642.7,0.25,42964.05,Debit Card,Delivered,2024-07-23,"270 Sampson Skyway, Taylorfort, NM 31775",3
ORD006914,CUST7798,Jennifer Moore,spearserin@moore.biz,599.603.5878x157,Michaelbury,Indiana,Heard Island and McDonald Islands,PROD566,Measure Table,Books,5,15315.37,0.05,72748.01,Credit Card,Cancelled,2024-02-17,"1232 Silva Harbors Apt. 909, Michealchester, SD 29943",9
ORD006915,CUST7962,Julie Anderson,amywatson@robinson.info,110-010-9893x3153,Port Carolynchester,Hawaii,Bosnia and Herzegovina,PROD878,Environmental Bag,Sports,1,22099.92,0.02,21657.92,Cash on Delivery,Processing,2024-03-09,"58279 Madeline Views Suite 003, Turnerstad, NJ 33841",10
ORD006916,CUST9986,Nancy Jacobson,kathleen86@gmail.com,+1-098-951-6640,Brownburgh,Pennsylvania,New Caledonia,PROD838,Final Table,Grocery,5,46281.96,0.39,141159.98,Cash on Delivery,Cancelled,2024-11-27,"833 Snyder Plaza Apt. 840, Lake Sally, NE 15068",3
ORD006917,CUST7103,Samantha Howard,kjohnson@banks.org,416-900-1830,Port Jenniferfurt,Ohio,Indonesia,PROD540,Senior Bag,Toys,4,31560.41,0.29,89631.56,Credit Card,Processing,2025-03-09,"299 Nancy Pike Apt. 590, Lake Timothyside, NM 36464",3
ORD006918,CUST9927,Tina Cruz,jaime05@alexander.com,001-563-479-3530x75613,South Nicholas,Rhode Island,Estonia,PROD884,End Table,Sports,5,21562.5,0.26,79781.25,Credit Card,Cancelled,2025-04-02,"712 Wagner Row, Marissabury, KY 83616",9
ORD006919,CUST2561,Alexis James,ylarson@deleon-gates.com,+1-820-682-1875x76530,Patriciachester,Massachusetts,Belize,PROD721,Accept Phone,Grocery,1,12860.5,0.2,10288.4,Debit Card,Shipped,2024-12-06,"925 Angie Shoals Apt. 896, Port Andrewchester, FL 30351",6
ORD006920,CUST2421,Paula Wilson,smeyers@hotmail.com,001-154-679-6175x1872,Dylanborough,Texas,Saudi Arabia,PROD416,Task Laptop,Fashion,5,5323.86,0.39,16237.77,Net Banking,Returned,2024-02-26,"USNV Cortez, FPO AA 17028",4
ORD006921,CUST6308,Valerie Wallace PhD,glovercynthia@yahoo.com,001-406-663-8800x5266,Jonesfurt,New Hampshire,Rwanda,PROD409,Share Phone,Fashion,4,32862.35,0.29,93329.07,Debit Card,Processing,2024-08-13,"USNV Randall, FPO AE 20940",1
ORD006922,CUST7671,Mark Moss,amber60@barker.info,059.549.8865x19700,New Michaelbury,Rhode Island,Tunisia,PROD796,Happy Shoes,Books,2,29882.2,0.12,52592.67,Cash on Delivery,Processing,2024-09-22,"7756 Daniel Wells, Jessicaton, WI 27371",5
ORD006923,CUST7942,Julie Dominguez,rford@jones-mendoza.info,(230)538-2091x186,Orrmouth,Vermont,Bahrain,PROD456,Kind Laptop,Grocery,2,12809.6,0.11,22801.09,UPI,Delivered,2025-01-31,"USNV Boyle, FPO AA 21454",4
ORD006924,CUST8966,Nicholas Price,johnsonnicholas@brown.com,861-222-0570,Powerstown,Oklahoma,Romania,PROD940,Character Bag,Books,3,32542.24,0.29,69314.97,Net Banking,Cancelled,2025-01-24,"1763 Henderson Shores Apt. 223, New Johnview, PA 32568",4
ORD006925,CUST4059,Nicholas Goodwin,reedjasmine@yahoo.com,631-072-7605x984,North Carlosberg,Utah,Switzerland,PROD395,Yet Bag,Books,4,14606.73,0.2,46741.54,UPI,Returned,2025-01-31,"9331 Todd Islands Suite 483, Jenniferfurt, WY 96787",1
